Year,Contract Duration.MV,Age,G,G.Ln,G.Sqr,PA,PA.Ln,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,TB.Sqr,GDP,HBP,SH,SH.Sqr,SF,IBB,Rbat,Rbaser,Rdp,Rfield,Rpos,RAA,WAA,WAA.Sqr,Rrep,RAR,WAR,WAR.Stdz,WAR.Sqr,WAR.Exp,oWAR,dWAR,oRAR,Traded,FA,Ama,Outs,Outs.Sqr,Outs.Ln,RC,RC/G,AIR,BAbip,lgBA,lgOBP,lgSLG,lgOPS,OWn%,BtRuns,BtWins,TotA,SecA,ISO,PwrSpd,HR%,SO%,BB%,XBH%,IP%,LD%,Plays,Plays.Sqr,Plays.Ln,WPA,aLI,WPA/LI,Clutch,RE24,REW,boLI,PHlev,Yrs,cumulG,cumulPA,cumulPA.Ln,cumulAB,cumulAB.Ln,cumulR,cumulR.Ln,cumulH,cumulH.Ln,cumul2B,cumul2B.Ln,cumul3B,cumulHR,cumulRBI,cumulRBI.Ln,cumulSB,cumulCS,cumulBB,cumulSO,cumulBA,cumulOBP,cumulSLG,cumulSLG.Ln,cumulOPS,cumulOPS+,cumulOPS.Ln,cumulTB,cumulTB.Ln,cumulGDP,cumulHBP,cumulSH,cumulSH.Sqr,cumulSF,cumulIBB,First Year,League,Next WAR,Status.Eq.Agreed,Status.Eq.FA,Status.Eq.Signed,Status.Eq.Signed (A),Status.Eq.Signed (B),New Contract,Inferred Contract,Multiyear Contract,New Multiyear,Born,2B_po,BB_po,HR_po,IBB_po,3B_po,HBP_po,Championships,Wins,TB_po,AB_po,G_po,H_po,Losses,R_po,RBI_po,CS_po,GDP_po,PA_po,SH_po,SO_po,SB_po,SF_po,BA_po,OBP_po,SLG_po,OPS_po,Finish.Num,DS,LCS,WS,Champion,Payroll,Payroll.Ln,Switch.Eq.True,SalaryADJ.Ln
2008,0,28,86,4.454347296,7396,357,5.877735782,313,40,68,10,0,7,32,2,2,35,63,0.217252396,0.31092437,0.31629393,0.627218299,67.31099346,99,9801,11,8,0,0,1,0,-11,0,-1,-6,-3,-21,-2.3,5.29,11,-10,-1.2,-1.4263641,1.44,0.301194212,-0.6,-1,-4,1,0,0,259,67081,5.556828062,31,3.2,106,0.25,0.265,0.336,0.423,0.759,0.316,-14.7,-1.4,0.550387597,0.21086262,0.099041534,3.111111111,0.019607843,0.176470588,0.098039216,0.047619048,0.683473389,0.2,364,132496,5.897153868,-0.2,1.16,-1.3,1.1,-13.6,-1.3,1,1.26,7,762,3127,8.047829357,2705,7.902857191,405,6.003887067,703,6.555356892,149,5.003946306,9,102,405,6.003887067,26,14,353,631,0.26,0.354,0.435,-0.832409248,0.789,106,4.663439094,1176,7.069874128,76,50,1,1,18,15,2002,0,-0.4,0,0,0,0,0,1,0,0,0,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,59467802,17.90094558,0,15.523605
2008,1,23,106,4.663439094,11236,466,6.144185634,428,51,121,24,1,14,51,1,1,31,71,0.28271028,0.332618026,0.441588785,0.774206811,103.3879719,189,35721,12,3,0,0,4,1,3,-1,1,9,2,15,1.4,1.96,14,29,2.7,0.610969891,7.29,14.87973172,1.8,1,20,0,0,1,324,104976,5.780743516,61,5,106,0.308357349,0.265,0.336,0.423,0.759,0.514,1.6,0.2,0.696875,0.231308411,0.158878505,1.866666667,0.030042918,0.152360515,0.066523605,0.083690987,0.744635193,0.17,478,228484,6.169610732,-0.8,1,0.8,-1.6,-1.3,-0.1,0.92,1.61,4,445,1932,7.566311015,1753,7.469083885,240,5.480638923,494,6.202535517,124,4.820281566,9,58,258,5.552959585,16,10,156,328,0.282,0.341,0.462,-0.772190388,0.803,110,4.700480366,810,6.697034248,54,8,1,1,14,11,2005,0,7.3,0,0,0,0,0,1,0,0,1,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,59467802,17.90094558,0,13.14844921
2009,1,29,98,4.584967479,9604,288,5.66296048,257,29,61,15,0,8,39,1,0,26,38,0.237354086,0.305555556,0.389105058,0.694660614,78.59045012,100,10000,3,1,0,0,4,7,-9,0,0,-2,-3,-15,-1.6,2.56,9,-6,-0.7,-1.165167435,0.49,0.496585304,-0.6,-0.6,-4,0,0,1,203,41209,5.313205979,32,4.2,111,0.246511628,0.272,0.346,0.431,0.777,0.441,-8.3,-0.8,0.64321608,0.256809339,0.151750973,1.777777778,0.027777778,0.131944444,0.090277778,0.079861111,0.746527778,0.18,291,84681,5.673323267,-1,1.12,-0.6,-0.3,-5.9,-0.6,0.97,1.26,6,704,2587,7.858254182,2338,7.757051142,293,5.680172609,654,6.483107351,153,5.030437921,9,78,318,5.762051383,11,5,205,397,0.28,0.339,0.453,-0.791863153,0.792,100,4.605170186,1059,6.965080346,48,16,3,9,25,25,2004,0,-0.3,0,0,0,0,0,1,1,0,0,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,146664300,18.80365686,1,15.53089407
2009,1,29,151,5.017279837,22801,680,6.522092798,604,88,187,38,3,9,57,6,6,71,100,0.309602649,0.382916053,0.427152318,0.810068371,112.5166119,258,66564,5,2,1,1,2,4,15,-3,1,-3,4,13,1.2,1.44,20,33,3.2,0.872166556,10.24,24.5325302,3.5,0,36,0,1,0,431,185761,6.06610809,103,6.41192053,108.3774834,0.358148893,0.268066225,0.341629139,0.425317881,0.767384106,0.625774834,13,1.3,0.773364486,0.235099338,0.117549669,7.2,0.013235294,0.147058824,0.104411765,0.073529412,0.730882353,0.22,709,502681,6.563855527,0.3,0.976291391,1.6,-1.2,22.1,2.1,0.924344147,1.744503311,9,1024,4270,8.359369106,3805,8.24407127,536,6.284134161,1025,6.932447892,197,5.283203729,30,80,391,5.96870756,115,55,393,797,0.269,0.338,0.4,-0.916290732,0.738,93,4.532599493,1522,7.327780538,55,17,29,841,26,13,2001,0,0.6,0,0,1,0,0,1,0,0,0,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,133247856,18.70772153,1,15.17421913
2009,5,31,125,4.828313737,15625,425,6.052089169,371,56,116,18,4,13,58,12,5,35,90,0.312668464,0.39047619,0.48787062,0.87834681,131.6851716,181,32761,14,13,5,25,1,2,19,-1,-1,-8,-5,4,0.4,0.16,13,18,1.7,0.08857656,2.89,5.473947392,2.5,-1.4,26,1,0,0,280,78400,5.634789603,69,6.6,106,0.382899628,0.265,0.338,0.42,0.758,0.641,17.5,1.7,0.861313869,0.288409704,0.175202156,12.48,0.030588235,0.211764706,0.082352941,0.082352941,0.632941176,0.18,446,198916,6.100318952,2.8,1.08,2.2,0.4,20.2,1.9,0.98,1.06,7,475,1403,7.24636808,1280,7.154615357,158,5.062595033,397,5.983936281,61,4.110873864,11,36,161,5.081404365,25,13,71,258,0.31,0.358,0.459,-0.778705069,0.817,113,4.727387819,588,6.376726948,38,31,8,64,12,8,2003,0,0.6,0,0,0,0,0,1,1,1,0,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,105044617.4,18.46989575,0,14.13454937
2009,1,30,111,4.709530201,12321,399,5.988961417,359,46,98,28,0,4,40,6,2,33,58,0.272980501,0.337531486,0.384401114,0.7219326,92.452521,138,19044,11,3,2,4,2,6,-1,-1,1,11,-3,6,0.6,0.36,12,19,1.8,0.140815893,3.24,6.049647464,0.6,0.8,7,1,0,0,278,77284,5.627621114,46,4.477477477,104.7927928,0.314381271,0.263189189,0.336189189,0.417585586,0.753774775,0.46472973,-2.8,-0.3,0.649635036,0.21448468,0.111420613,4.8,0.010025063,0.145363409,0.082706767,0.080200501,0.749373434,0.18816156,411,168921,6.018593214,-0.3,1.01018018,0.2,-0.5,2.7,0.3,0.989489051,1.389777159,6,548,1890,7.544332108,1675,7.423568444,226,5.420534999,456,6.12249281,118,4.770684624,6,51,242,5.488937726,20,10,172,394,0.272,0.345,0.441,-0.818710404,0.787,107,4.672828834,739,6.605297921,45,22,8,64,13,14,2004,0,-0.2,0,0,0,0,0,1,1,0,0,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,79898830.36,18.19627177,1,14.95107558
2009,1,32,65,4.17438727,4225,186,5.225746674,165,23,42,10,2,4,22,2,1,13,27,0.254545455,0.32972973,0.412121212,0.741850942,89.49043087,68,4624,5,6,1,1,1,0,-1,0,0,2,0,2,0.2,0.04,6,8,0.7,-0.433816771,0.49,2.013752707,0.5,0.2,6,0,1,0,131,17161,4.875197323,22,4.5,113,0.281481481,0.274,0.348,0.435,0.783,0.47,-2.9,-0.3,0.682170543,0.242424242,0.157575758,2.666666667,0.021505376,0.14516129,0.069892473,0.086021505,0.725806452,0.14,195,38025,5.272999559,-0.2,1.11,0,-0.1,1.7,0.2,1.04,1.88,7,784,2862,7.95927596,2581,7.8559322,394,5.976350909,728,6.590301048,145,4.976733742,16,52,306,5.723585102,35,23,151,479,0.282,0.344,0.411,-0.889162064,0.755,95,4.553876892,1061,6.966967139,59,98,18,324,14,9,2003,0,-0.4,0,0,0,0,0,1,0,0,0,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,109097497.7,18.50775251,1,15.02006845
2009,2,33,57,4.043051268,3249,171,5.141663557,155,13,34,8,0,7,25,0,0,16,39,0.219354839,0.292397661,0.406451613,0.698849274,81.03581274,63,3969,4,0,0,0,0,1,-5,-2,-1,-3,3,-6,-0.7,0.49,6,-1,-0.1,-0.851731436,0.01,0.904837418,0.2,0,2,1,0,0,125,15625,4.828313737,18,3.810526316,108.3508772,0.247706422,0.267982456,0.339350877,0.428421053,0.767315789,0.382385965,-4.8,-0.4,0.632,0.290322581,0.187096774,0,0.040935673,0.228070175,0.093567251,0.087719298,0.637426901,0.214129032,171,29241,5.141663557,-0.8,0.996666667,-0.4,-0.3,-3.7,-0.3,0.935789474,0.901741935,11,507,1400,7.244227516,1243,7.125283092,131,4.875197323,290,5.669880923,61,4.110873864,0,55,186,5.225746674,1,0,135,326,0.233,0.308,0.415,-0.879476759,0.723,88,4.477336814,516,6.246106765,23,5,5,25,12,22,1999,1,0.7,0,0,0,0,0,1,0,1,1,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,104330391,18.46307326,1,14.88653705
2009,1,33,131,4.875197323,17161,433,6.070737728,383,62,96,23,1,10,39,7,4,32,54,0.250652742,0.315294118,0.394255875,0.709549992,84.85607652,151,22801,3,6,8,64,4,0,-4,0,1,-2,2,-3,-0.4,0.16,14,10,1,-0.277098772,1,2.718281828,1.1,0,12,0,1,0,306,93636,5.723585102,50,4.403053435,108.7175573,0.26625387,0.26840458,0.340374046,0.427496183,0.767870229,0.453465649,-8.2,-0.8,0.653061224,0.234986945,0.143603133,8.235294118,0.023094688,0.124711316,0.073903002,0.07852194,0.74595843,0.216031332,453,205209,6.115892125,-1.3,0.917557252,-0.1,-1.2,-7.7,-0.7,0.952075055,1.656240209,12,1029,3622,8.194781638,3178,8.064007347,448,6.104793232,822,6.711740395,179,5.187385806,18,49,291,5.673323267,134,58,272,423,0.259,0.328,0.373,-0.986176859,0.701,85,4.442651256,1184,7.076653815,56,69,79,6241,24,3,1998,0,1.2,0,0,1,0,0,1,0,0,0,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,46477216.2,17.65447278,1,14.61460334
2009,1,35,93,4.532599493,8649,358,5.880532986,315,53,87,10,2,2,26,4,2,36,63,0.276190476,0.354929577,0.33968254,0.694612117,88.95114908,107,11449,8,3,3,9,1,0,-2,0,1,8,1,8,0.9,0.81,13,21,2.1,0.297533892,4.41,8.166169913,1.3,0.9,13,1,0,0,242,58564,5.488937726,39,4.3,103,0.338645418,0.261,0.329,0.419,0.749,0.426,-3.9,-0.4,0.621848739,0.184126984,0.063492063,2.666666667,0.005586592,0.175977654,0.100558659,0.039106145,0.701117318,0.24,372,138384,5.918893854,-0.5,0.92,-0.6,0,-3.5,-0.3,0.93,2.2,8,786,2515,7.830028083,2171,7.68294317,369,5.910796644,593,6.385194399,92,4.521788577,19,12,174,5.159055299,41,26,243,355,0.273,0.351,0.35,-1.049822124,0.701,83,4.418840608,759,6.632001777,38,28,56,3136,17,4,2002,1,2.5,0,0,0,0,0,1,1,0,1,1974,0,1,0,0,0,0,0,2,0,2,4,0,1,0,0,0,0,3,0,0,0,0,0,0.333333333,0,0.333333333,4,0,0,0,0,109097497.7,18.50775251,1,14.83774689
2009,1,30,154,5.036952602,23716,604,6.403574198,550,69,135,32,3,23,76,12,10,31,121,0.245454545,0.294314381,0.44,0.734314381,82.23875483,242,58564,6,10,6,36,7,2,-15,-2,0,17,4,4,0.4,0.16,19,23,2.2,0.349773225,4.84,9.025013499,0.4,2.2,6,0,0,1,444,197136,6.095824562,70,4.2,117,0.271186441,0.279,0.354,0.444,0.798,0.441,-17.5,-1.7,0.6612529,0.254545455,0.194545455,15.77142857,0.03807947,0.200331126,0.051324503,0.09602649,0.683774834,0.22,634,401956,6.452048954,-1.8,0.96,-0.2,-1.7,-12.3,-1.1,0.95,1.2,7,532,2077,7.638679824,1904,7.551712215,249,5.517452896,491,6.196444128,110,4.700480366,15,53,235,5.459585514,36,23,90,331,0.258,0.299,0.415,-0.879476759,0.714,77,4.343805422,790,6.672032945,24,30,36,1296,17,10,2003,0,1.1,0,0,0,0,0,1,0,0,0,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,81668286,18.21817631,0,14.40696397
2009,1,29,135,4.905274778,18225,477,6.167516491,413,49,93,23,2,4,33,5,0,40,68,0.225181598,0.30620985,0.319612591,0.625822441,64.75068376,132,17424,11,10,10,100,4,0,-20,3,0,6,8,-3,-0.2,0.04,18,15,1.5,-0.015902106,2.25,4.48168907,0.9,1.4,9,1,0,0,345,119025,5.843544417,43,3.3,109,0.257971014,0.268,0.338,0.431,0.769,0.316,-20.7,-2,0.564954683,0.203389831,0.094430993,4.444444444,0.008385744,0.142557652,0.083857442,0.060796646,0.72327044,0.16,492,242064,6.198478716,-2.3,0.95,-1.6,-0.9,-21.5,-2,0.94,2.22,7,509,1826,7.509883061,1638,7.401231264,233,5.451038454,405,6.003887067,95,4.553876892,7,29,167,5.117993812,16,8,124,341,0.247,0.306,0.367,-1.002393431,0.673,75,4.317488114,601,6.398594935,34,23,24,576,17,3,2003,1,-0.6,0,0,0,0,0,1,0,0,0,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,124982467.5,18.64368403,0,14.95107558
2009,1,28,151,5.017279837,22801,604,6.403574198,559,73,151,37,1,24,90,5,2,34,122,0.270125224,0.321192053,0.468694097,0.78988615,103.9378934,262,68644,18,9,0,0,2,1,3,0,-1,5,0,6,0.5,0.25,19,24,2.4,0.454251892,5.76,11.02317638,1.8,0.5,19,0,0,0,430,184900,6.063785209,80,5,108,0.306024096,0.268,0.342,0.426,0.767,0.517,1.3,0.1,0.719626168,0.264758497,0.198568873,8.275862069,0.039735099,0.201986755,0.056291391,0.102649007,0.687086093,0.2,618,381924,6.426488457,0.7,1.05,0.5,0.1,8.1,0.8,1,1.84,6,483,1653,7.410347098,1506,7.317212408,203,5.313205979,398,5.986452005,99,4.59511985,8,72,254,5.537334267,14,4,111,354,0.264,0.323,0.484,-0.725670372,0.807,108,4.682131227,729,6.591673732,34,24,2,4,10,6,2004,0,1.8,0,0,0,0,0,1,0,0,0,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,39980004,17.50388999,0,14.72121307
2009,2,27,149,5.003946306,22201,643,6.466144724,585,67,169,42,0,16,100,3,1,47,81,0.288888889,0.34525661,0.442735043,0.787991652,104.8806388,259,67081,15,6,0,0,5,4,9,0,-1,-12,-6,-11,-1.2,1.44,20,9,0.8,-0.381577438,0.64,2.225540928,2,-2,21,0,1,0,437,190969,6.079933195,88,5.4,108,0.310344828,0.268,0.342,0.426,0.767,0.553,4.5,0.4,0.726851852,0.237606838,0.153846154,5.052631579,0.024883359,0.125972006,0.073094868,0.090202177,0.766718507,0.22,657,431649,6.487684018,3.1,1.12,2.2,0.6,19.3,1.8,1.02,2.54,6,663,2725,7.910223707,2512,7.828834528,309,5.733341277,698,6.548219103,170,5.135798437,4,90,404,6.001414878,11,4,153,436,0.278,0.323,0.456,-0.785262469,0.78,103,4.634728988,1146,7.044032897,81,30,0,0,29,13,2004,0,-1.6,0,0,0,0,0,1,1,1,0,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,39980004,17.50388999,0,15.17421913
2009,1,33,125,4.828313737,15625,259,5.556828062,230,33,60,10,2,6,30,0,0,23,30,0.260869565,0.329457364,0.4,0.729457364,90.22927629,92,8464,3,2,1,1,3,4,-1,1,2,-2,-2,-2,-0.3,0.09,8,6,0.5,-0.538295437,0.25,1.648721271,0.7,-0.5,8,1,0,0,177,31329,5.176149733,32,4.8,108,0.274111675,0.268,0.342,0.426,0.767,0.504,-3.4,-0.3,0.676300578,0.239130435,0.139130435,0,0.023166023,0.115830116,0.088803089,0.069498069,0.760617761,0.2,265,70225,5.579729826,2,1.15,0.2,1.6,0.1,0,1.04,1.37,8,608,1563,7.35436233,1432,7.266827348,176,5.170483995,405,6.003887067,77,4.343805422,9,28,192,5.257495372,11,9,96,186,0.283,0.328,0.408,-0.896488105,0.736,92,4.521788577,584,6.369900983,44,10,6,36,19,11,2002,0,0.4,0,0,0,0,0,1,1,0,1,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,122722396.1,18.62543542,1,14.56331004
2009,1,29,60,4.094344562,3600,168,5.123963979,157,11,37,8,1,4,14,0,0,7,41,0.23566879,0.285714286,0.375796178,0.661510464,74.93740555,59,3481,8,4,0,0,0,1,-6,-1,-1,4,3,0,0,0,5,5,0.5,-0.538295437,0.25,1.648721271,0,0.7,1,1,0,0,128,16384,4.852030264,15,3.1,105,0.294642857,0.263,0.336,0.418,0.755,0.315,-6.3,-0.6,0.546875,0.184713376,0.140127389,0,0.023809524,0.244047619,0.041666667,0.077380952,0.666666667,0.11,170,28900,5.135798437,-0.7,0.73,-0.2,-0.7,-9.3,-0.9,0.91,0,7,212,589,6.378426184,548,6.306275287,45,3.80666249,127,4.844187086,22,3.091042453,1,9,49,3.891820298,0,2,23,123,0.232,0.275,0.325,-1.123930097,0.6,59,4.077537444,178,5.18178355,25,10,7,49,1,4,2003,0,0.3,0,0,0,0,0,1,0,0,0,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,111854106.7,18.53270596,0,13.42715984
2009,1,28,59,4.077537444,3481,202,5.308267697,186,16,46,12,4,8,36,1,1,13,55,0.247311828,0.298507463,0.483870968,0.78237843,104.3021861,90,8100,2,1,1,1,1,0,0,-1,0,-3,2,-3,-0.2,0.04,8,5,0.5,-0.538295437,0.25,1.648721271,0.8,-0.1,8,1,0,0,145,21025,4.976733742,27,5,105,0.306451613,0.264,0.332,0.423,0.756,0.491,0.2,0,0.727272727,0.306451613,0.23655914,1.777777778,0.03960396,0.272277228,0.064356436,0.118811881,0.613861386,0.2,204,41616,5.318119994,-0.3,1.05,-0.2,-0.1,1.6,0.1,0.93,1.03,6,584,2116,7.657282793,1913,7.556427969,218,5.384495063,450,6.109247583,104,4.644390899,7,70,259,5.556828062,4,10,151,500,0.235,0.298,0.407,-0.898942094,0.705,84,4.430816799,778,6.656726524,47,27,10,100,15,6,2004,1,1.8,0,0,0,0,0,1,1,0,0,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,87959111.5,18.29238262,1,14.9861669
2009,1,31,149,5.003946306,22201,631,6.447305863,551,74,156,35,6,9,62,8,1,62,99,0.283121597,0.356913183,0.417422868,0.774336051,108.5748831,230,52900,16,4,9,81,5,4,8,3,2,6,3,22,2.2,4.84,20,42,4.1,1.342320554,16.81,60.3402876,3.4,0.9,35,0,1,0,426,181476,6.054439346,84,5.3,102,0.328125,0.26,0.332,0.413,0.745,0.544,8.9,0.8,0.735436893,0.259528131,0.13430127,8.470588235,0.014263074,0.156893819,0.098256735,0.079239303,0.709984152,0.17,649,421201,6.475432717,0.1,1.05,1.2,-1.1,14.9,1.5,0.95,1.46,8,1014,4117,8.322880022,3670,8.207946941,493,6.200509174,1035,6.942156706,214,5.365976015,50,77,434,6.073044534,50,19,364,603,0.282,0.348,0.431,-0.841647189,0.778,100,4.605170186,1580,7.365180126,113,24,24,576,35,14,2002,0,2.8,0,0,0,1,0,1,0,0,0,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,70915003.96,18.07699259,1,15.13484757
2009,1,26,37,3.610917913,1369,162,5.087596335,147,28,40,5,2,9,24,2,2,12,39,0.272108844,0.339506173,0.517006803,0.856512976,124.7293418,76,5776,1,3,0,0,0,0,6,0,0,7,1,14,1.4,1.96,5,19,1.9,0.193055226,3.61,6.685894442,1.1,0.8,12,0,0,1,110,12100,4.700480366,26,6.3,105,0.313131313,0.263,0.336,0.418,0.755,0.623,4.3,0.4,0.827272727,0.326530612,0.244897959,3.272727273,0.055555556,0.240740741,0.074074074,0.098765432,0.611111111,0.23,170,28900,5.135798437,1.6,1.12,0.8,0.7,9.5,0.9,0.99,3.61,6,482,2069,7.634820678,1762,7.474204806,334,5.811140993,435,6.075346031,77,4.343805422,20,60,182,5.204006687,80,16,227,464,0.247,0.351,0.415,-0.879476759,0.767,100,4.605170186,732,6.595780514,26,62,8,64,10,8,2004,0,3.5,0,0,0,0,0,1,0,0,0,1983,0,0,0,0,0,0,0,0,0,4,3,0,1,0,0,0,0,4,0,2,0,0,0,0,0,0,3,0,0,0,0,87159647.17,18.28325202,0,14.81754418
2009,1,28,123,4.812184355,15129,453,6.115892125,414,44,108,22,1,6,37,0,2,29,78,0.260869565,0.309734513,0.362318841,0.672053354,77.98637612,150,22500,16,3,1,1,6,0,-7,2,-2,-20,3,-25,-2.3,5.29,17,-8,-0.7,-1.165167435,0.49,0.496585304,1.2,-1.6,12,1,0,0,331,109561,5.802118375,44,3.5,106,0.303571429,0.265,0.334,0.425,0.759,0.342,-12.7,-1.2,0.555555556,0.166666667,0.101449275,0,0.013245033,0.17218543,0.06401766,0.06401766,0.741721854,0.15,464,215296,6.139884552,-1.2,0.94,-0.7,-0.7,-12,-1.1,0.93,1.75,6,442,1639,7.401841579,1479,7.299121463,183,5.209486153,395,5.978885765,92,4.521788577,7,28,154,5.036952602,5,4,117,291,0.267,0.324,0.396,-0.926341068,0.72,91,4.510859507,585,6.371611847,52,14,16,256,13,1,2004,1,-1.1,0,0,0,0,0,1,0,0,1,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,70915003.96,18.07699259,0,13.15810108
2009,1,25,145,4.976733742,21025,676,6.516193076,578,97,180,16,10,8,68,23,10,70,89,0.311418685,0.391566265,0.415224913,0.806791179,114.9353883,240,57600,7,10,12,144,6,3,15,1,2,1,-3,15,1.6,2.56,23,38,3.8,1.185602555,14.44,44.70118449,3.7,-0.2,37,0,0,1,433,187489,6.070737728,101,6.2,106,0.353182752,0.265,0.334,0.425,0.759,0.593,15.1,1.4,0.802409639,0.247404844,0.103806228,11.87096774,0.01183432,0.131656805,0.103550296,0.050295858,0.720414201,0.16,738,544644,6.603943825,0.1,1.05,1.6,-1.6,20.3,1.9,0.98,2.48,2,238,1087,6.991176887,925,6.829793738,167,5.117993812,282,5.641907071,32,3.465735903,17,14,115,4.744932128,41,17,120,149,0.305,0.39,0.422,-0.862749965,0.811,117,4.762173935,390,5.966146739,10,14,20,400,8,6,2008,1,1.7,0,0,0,0,0,1,0,0,1,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,70915003.96,18.07699259,0,13.08904691
2009,1,38,45,3.80666249,2025,147,4.990432587,135,9,32,5,1,0,7,0,0,11,19,0.237037037,0.299319728,0.288888889,0.588208617,57.85966038,39,1521,8,1,0,0,0,0,-7,-1,-1,-8,2,-14,-1.4,1.96,6,-9,-0.9,-1.269646101,0.81,0.40656966,-0.1,-0.5,-1,0,1,0,111,12321,4.709530201,10,2.4,106,0.275862069,0.265,0.333,0.425,0.759,0.203,-8.4,-0.8,0.459459459,0.133333333,0.051851852,0,0,0.129251701,0.074829932,0.040816327,0.789115646,0.21,148,21904,4.997212274,-0.4,1,-0.6,0.2,-10,-1,0.96,1.51,12,742,2435,7.797702036,2201,7.696667082,201,5.303304908,636,6.455198563,113,4.727387819,3,13,238,5.472270674,1,2,143,245,0.289,0.345,0.361,-1.018877321,0.705,88,4.477336814,794,6.677083461,81,53,21,441,17,22,1998,1,-0.2,0,0,0,0,0,1,1,0,0,1971,0,1,0,0,0,0,1,2,0,1,2,0,0,1,0,0,0,2,0,0,0,0,0,0.5,0,0.5,1,1,0,0,0,88645365.76,18.30015431,1,13.87016286
2009,1,29,97,4.574710979,9409,272,5.605802066,238,35,53,10,2,6,29,2,1,24,44,0.222689076,0.294776119,0.357142857,0.651918977,72.28993662,85,7225,7,2,4,16,4,0,-10,1,0,-10,-2,-22,-2.1,4.41,10,-11,-1.1,-1.374124767,1.21,0.332871084,-0.2,-1.2,-1,0,0,1,201,40401,5.303304908,25,3.3,106,0.244791667,0.265,0.334,0.425,0.759,0.316,-9.6,-0.9,0.580310881,0.239495798,0.134453782,3,0.022058824,0.161764706,0.088235294,0.066176471,0.705882353,0.16,279,77841,5.631211782,-0.6,0.96,-0.9,0.3,-7.1,-0.7,0.96,0.08,7,677,2657,7.884952946,2391,7.779466967,320,5.768320996,568,6.342121419,136,4.912654886,8,61,263,5.572154032,34,10,224,478,0.238,0.305,0.378,-0.972861083,0.683,81,4.394449155,903,6.805722553,77,15,12,144,15,2,2003,1,-1.4,0,0,0,0,0,1,1,0,0,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,79898830.36,18.19627177,1,15.58916298
